PhraseId	SentenceId	Phrase	Sentiment
53908	2676	asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .	2.0
53909	2676	asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up	3.0
53910	2676	nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up	3.0
53911	2676	of the audience other than to sit back and enjoy a couple of great actors hamming it up	3.0
53912	2676	the audience other than to sit back and enjoy a couple of great actors hamming it up	3.0
53913	2676	other than to sit back and enjoy a couple of great actors hamming it up	3.0
53914	2676	than to sit back and enjoy a couple of great actors hamming it up	4.0
53915	2676	to sit back and enjoy a couple of great actors hamming it up	3.0
53916	2676	sit back and enjoy a couple of great actors hamming it up	4.0
53938	2678	Scotland , PA is entirely too straight-faced to transcend its clever concept .	1.0
53949	2679	Miller has crafted an intriguing story of maternal instincts and misguided acts of affection .	3.0
53950	2679	has crafted an intriguing story of maternal instincts and misguided acts of affection .	3.0
53951	2679	has crafted an intriguing story of maternal instincts and misguided acts of affection	3.0
53952	2679	crafted an intriguing story of maternal instincts and misguided acts of affection	3.0
53953	2679	an intriguing story of maternal instincts and misguided acts of affection	4.0
53964	2680	Often silly -- and gross -- but it 's rarely as moronic as some campus gross-out films .	1.0
53965	2680	silly -- and gross -- but it 's rarely as moronic as some campus gross-out films .	1.0
53982	2681	The gags , and the script , are a mixed bag .	1.0
53992	2682	A crisply made movie that is no more than mildly amusing .	2.0
54002	2683	Terrific casting and solid execution give all three stories life .	3.0
54012	2684	Promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish .	3.0
54013	2684	is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish .	2.0
54014	2684	is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish	3.0
54015	2684	a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish	3.0
54018	2684	that demonstrates just how well children can be trained to live out and carry on their parents ' anguish	2.0
54019	2684	demonstrates just how well children can be trained to live out and carry on their parents ' anguish	2.0
54020	2684	just how well children can be trained to live out and carry on their parents ' anguish	2.0
54022	2684	children can be trained to live out and carry on their parents ' anguish	2.0
54023	2684	can be trained to live out and carry on their parents ' anguish	2.0
54024	2684	be trained to live out and carry on their parents ' anguish	2.0
54025	2684	trained to live out and carry on their parents ' anguish	1.0
54036	2685	The characters ... are paper-thin , and their personalities undergo radical changes when it suits the script .	0.0
54037	2685	... are paper-thin , and their personalities undergo radical changes when it suits the script .	2.0
54038	2685	are paper-thin , and their personalities undergo radical changes when it suits the script .	1.0
54039	2685	are paper-thin , and their personalities undergo radical changes when it suits the script	0.0
54040	2685	paper-thin , and their personalities undergo radical changes when it suits the script	1.0
54041	2685	, and their personalities undergo radical changes when it suits the script	1.0
54052	2686	What makes Barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .	3.0
54057	2686	, with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .	2.0
54058	2686	with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .	1.0
54061	2686	, is that it has none of the pushiness and decibel volume of most contemporary comedies .	3.0
54062	2686	is that it has none of the pushiness and decibel volume of most contemporary comedies .	3.0
54063	2686	is that it has none of the pushiness and decibel volume of most contemporary comedies	2.0
54064	2686	that it has none of the pushiness and decibel volume of most contemporary comedies	3.0
54065	2686	it has none of the pushiness and decibel volume of most contemporary comedies	2.0
54066	2686	has none of the pushiness and decibel volume of most contemporary comedies	3.0
54067	2686	none of the pushiness and decibel volume of most contemporary comedies	3.0
54080	2687	Nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy .	1.0
54097	2688	Sure , it 's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be .	3.0
54098	2688	Sure , it 's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be	3.0
54106	2688	its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be	3.0
54108	2688	are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be	3.0
54109	2688	so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be	3.0
54110	2688	tuned that the film comes off winningly , even though it 's never as solid as you want it to be	2.0
54111	2688	that the film comes off winningly , even though it 's never as solid as you want it to be	3.0
54112	2688	the film comes off winningly , even though it 's never as solid as you want it to be	3.0
54113	2688	comes off winningly , even though it 's never as solid as you want it to be	3.0
54117	2688	even though it 's never as solid as you want it to be	2.0
54118	2688	though it 's never as solid as you want it to be	2.0
54119	2688	it 's never as solid as you want it to be	1.0
54127	2689	I never thought I 'd say this , but I 'd much rather watch teens poking their genitals into fruit pies !	1.0
54128	2689	I never thought I 'd say this , but I 'd much rather watch teens poking their genitals into fruit pies	1.0
54137	2689	I 'd much rather watch teens poking their genitals into fruit pies	1.0
54138	2689	'd much rather watch teens poking their genitals into fruit pies	1.0
54150	2690	Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms .	4.0
54160	2690	gives a human face to what 's often discussed in purely abstract terms .	3.0
54161	2690	gives a human face to what 's often discussed in purely abstract terms	3.0
54174	2691	Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV , they show a remarkable ability to document both sides of this emotional car-wreck .	4.0
54175	2691	Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV	2.0
54176	2691	heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV	3.0
54177	2691	scene the impressively discreet filmmakers may have expected to record with their mini DV	1.0
54178	2691	the impressively discreet filmmakers may have expected to record with their mini DV	2.0
54193	2691	, they show a remarkable ability to document both sides of this emotional car-wreck .	3.0
54194	2691	they show a remarkable ability to document both sides of this emotional car-wreck .	3.0
54195	2691	show a remarkable ability to document both sides of this emotional car-wreck .	3.0
54196	2691	show a remarkable ability to document both sides of this emotional car-wreck	4.0
54197	2691	a remarkable ability to document both sides of this emotional car-wreck	4.0
